CODLOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPOMAD,TCHREAL,ccMAD,DIASMAD,EDAD,DIASSUP,MESCORTE,CORE
53143,Montelimar,R01,MECANIZADA,Otras,Si,TRINEXAPAC ,102.8186901,11.47651267,69,11.76857331,59,Ene,116.4
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,129.94
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,136.64
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,130.45
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,129.74
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,130.17
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,132.34
51008,Loma Alegre,A12,MECANIZADA,CP881165,Si,TRINEXAPAC ,109.5289308,10.22560881,52,11.7357002,13,Ene,128.91
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,145.46
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,132.73
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,137.5
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,136.48
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,130.94
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,124.31
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,131.63
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,132.84
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,137.94
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,140.92
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,132.96
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,135.64
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,133.49
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,138.93
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,131.12
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,123.93
51098,Loma Alegre,A12A,MECANIZADA,CP731547,Si,TRINEXAPAC ,99.17857143,9.881166727,52,11.7357002,13,Ene,131.42
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,124.66
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,119.91
51010,Loma Alegre,A14,MECANIZADA,CG00102,Si,TRINEXAPAC ,87.08461538,12.74622383,52,11.17685733,13,Ene,126.1
51010,Loma Alegre,A14,MECANIZADA,CG00102,Si,TRINEXAPAC ,87.08461538,12.74622383,52,11.17685733,13,Ene,120.69
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,140.51
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,125.49
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,122.1
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,124.68
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,126.11
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,127.24
51010,Loma Alegre,A14,MECANIZADA,CG00102,Si,TRINEXAPAC ,87.08461538,12.74622383,52,11.17685733,13,Ene,126.56
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,139.45
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,129.63
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,125.81
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,127.19
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,126.9
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,58,11.66995398,45,Ene,130.5
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,126.04
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,52,11.20973044,13,Ene,121.04
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,122.98
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,128.16
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,124.26
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,128.88
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,59,11.70282709,46,Ene,132.37
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,124.39
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,122.51
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,130.22
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,123.32
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,120.53
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,119.85
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,122.55
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,126.79
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,124.62
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,126.73
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,126.18
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,129.62
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,124.92
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,129.12
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,124.51
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,138.74
51053,Loma Alegre,L07,MECANIZADA,CG00102,Si,TRINEXAPAC ,111.7638966,14.2264188,53,11.24260355,14,Ene,124.32
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,127.54
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,126.47
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,136
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,130.34
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,131.26
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,132.84
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,128.7
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,127.86
26002,Casar,TS02,MECANIZADA,CP722086,Si,TRINEXAPAC ,131.7802276,10.85140029,59,11.70282709,46,Ene,122.69
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,128.14
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,125.36
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,129.61
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,59,10.88099934,46,Ene,126.62
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,127.39
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,53,11.20973044,14,Ene,123.81
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,124.36
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,119.41
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,133.17
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,130.95
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,130.3
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,130.91
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,129.6
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,60,10.91387245,47,Ene,116.27
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,127.79
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,127.77
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,131.46
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,60,10.91387245,47,Ene,115.03
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,60,10.91387245,47,Ene,115.64
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,133.01
26006,Casar,TS04,MECANIZADA,CP722086,Si,TRINEXAPAC ,112.7402472,12.68402399,60,10.91387245,47,Ene,142.15
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,127.7
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,126.37
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,133.55
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,133.05
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,134.36
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,113.66
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,129.04
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,130.09
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,126.12
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,125.17
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,139.63
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,129.35
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,126.4
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,122.71
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,126.33
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,125.72
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,123.84
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,134.2
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,125.35
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,129.66
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,132.17
57067,El Apante,C01,MANUAL,Otras,Si,GLIFOSATO ALEMAN,74.19348485,13.61305514,61,10.81525312,0,Ene,131.33
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,127.45
57067,El Apante,C01,MANUAL,Otras,Si,GLIFOSATO ALEMAN,74.19348485,13.61305514,61,10.81525312,0,Ene,131.65
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,135.82
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,124.14
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,123.31
57067,El Apante,C01,MANUAL,Otras,Si,GLIFOSATO ALEMAN,74.19348485,13.61305514,61,10.81525312,0,Ene,120.25
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,129.34
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,128.49
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,127.68
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,131.57
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,136.76
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,60,10.88099934,47,Ene,127.99
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,129.91
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,60,11.27547666,11,Ene,142.16
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,54,11.24260355,15,Ene,134.73
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,141.75
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,129.25
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,134.29
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,130.73
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,138.52
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,141.13
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,134.33
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,139.7
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,140.03
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,145.94
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,136.64
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,133.58
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,137.72
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,131.62
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,140.68
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,118.2
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,132.94
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,129.73
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,124.66
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,134.63
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,125.72
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,127.59
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,137.46
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,138.03
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,131.45
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,137.97
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,134.32
51051,Loma Alegre,L05,MECANIZADA,CG00102,Si,TRINEXAPAC ,93.59469506,13.14177047,55,11.27547666,16,Ene,137.82
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,136.94
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,135.35
57067,El Apante,C01,MANUAL,Otras,Si,GLIFOSATO ALEMAN,74.19348485,13.61305514,62,10.84812623,0,Ene,139.07
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,123.41
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,130.6
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,127.76
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,123.76
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,122.46
57067,El Apante,C01,MANUAL,Otras,Si,GLIFOSATO ALEMAN,74.19348485,13.61305514,62,10.84812623,0,Ene,136.82
57067,El Apante,C01,MANUAL,Otras,Si,GLIFOSATO ALEMAN,74.19348485,13.61305514,62,10.84812623,0,Ene,126.41
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,125.41
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,55,11.27547666,15,Ene,123.66
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,61,11.30834977,12,Ene,134.81
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,62,11.34122288,13,Ene,133.39
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,130.34
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,62,11.34122288,13,Ene,143.14
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,123.88
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,129.15
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,124.94
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,131.39
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,128.95
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,127.05
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,62,11.34122288,13,Ene,138.21
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,62,11.34122288,13,Ene,140.04
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,126.59
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,134.96
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,62,11.34122288,13,Ene,141.22
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,129.14
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,127.49
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,130.48
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,132.05
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,62,11.34122288,13,Ene,142.96
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,117.89
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,126.28
26007,Casar,TS05,MECANIZADA,CP722086,Si,TRINEXAPAC ,114.593484,12.47889453,62,10.94674556,49,Ene,127.72
93001,El Trapiche,TR0101,MECANIZADA,CP722086,Si,TRINEXAPAC ,110.7922781,12.45574171,62,11.34122288,13,Ene,139.14
51050,Loma Alegre,L04,MECANIZADA,CG0410295,Si,TRINEXAPAC ,92.00237975,13.04314088,56,11.30834977,16,Ene,128.04
